Cohort_Month,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
2015-03,100.0,5.555555555555555,5.555555555555555,16.666666666666664,5.555555555555555,5.555555555555555,16.666666666666664,5.555555555555555,16.666666666666664,5.555555555555555,5.555555555555555,11.11111111111111,5.555555555555555,5.555555555555555,16.666666666666664,11.11111111111111,,11.11111111111111,38.88888888888889,16.666666666666664,33.33333333333333,27.77777777777778,33.33333333333333,5.555555555555555,5.555555555555555,11.11111111111111,11.11111111111111,5.555555555555555,,22.22222222222222,,22.22222222222222,27.77777777777778,22.22222222222222,,,,,,,,,,,,,,
2015-04,100.0,,,8.333333333333332,,8.333333333333332,25.0,16.666666666666664,,,8.333333333333332,8.333333333333332,,,8.333333333333332,25.0,8.333333333333332,50.0,8.333333333333332,16.666666666666664,16.666666666666664,16.666666666666664,,,8.333333333333332,,16.666666666666664,25.0,8.333333333333332,33.33333333333333,33.33333333333333,8.333333333333332,25.0,,,,,,,,,,,,,,,
2015-05,100.0,,,8.333333333333332,16.666666666666664,,16.666666666666664,16.666666666666664,8.333333333333332,8.333333333333332,25.0,16.666666666666664,8.333333333333332,16.666666666666664,8.333333333333332,25.0,25.0,16.666666666666664,16.666666666666664,8.333333333333332,8.333333333333332,,25.0,8.333333333333332,,25.0,8.333333333333332,,50.0,16.666666666666664,25.0,16.666666666666664,,,,,,,,,,,,,,,,
2015-06,100.0,8.333333333333332,8.333333333333332,41.66666666666667,8.333333333333332,25.0,16.666666666666664,,8.333333333333332,25.0,8.333333333333332,,41.66666666666667,8.333333333333332,,16.666666666666664,25.0,25.0,16.666666666666664,8.333333333333332,8.333333333333332,41.66666666666667,,8.333333333333332,,16.666666666666664,16.666666666666664,25.0,16.666666666666664,33.33333333333333,25.0,,,,,,,,,,,,,,,,,
2015-07,100.0,,,25.0,37.5,12.5,,25.0,,,,12.5,12.5,,,12.5,25.0,12.5,12.5,,12.5,12.5,12.5,25.0,,25.0,25.0,,37.5,12.5,,,,,,,,,,,,,,,,,,
2015-08,100.0,25.0,8.333333333333332,16.666666666666664,25.0,,,,,8.333333333333332,16.666666666666664,,,33.33333333333333,16.666666666666664,25.0,25.0,,8.333333333333332,16.666666666666664,41.66666666666667,,16.666666666666664,25.0,8.333333333333332,41.66666666666667,16.666666666666664,25.0,16.666666666666664,,,,,,,,,,,,,,,,,,,
2015-09,100.0,6.25,18.75,6.25,25.0,6.25,18.75,18.75,6.25,,6.25,43.75,18.75,12.5,18.75,12.5,,12.5,25.0,31.25,25.0,18.75,,25.0,43.75,12.5,25.0,25.0,,,,,,,,,,,,,,,,,,,,
2015-10,100.0,,44.44444444444444,,,,,11.11111111111111,,11.11111111111111,,11.11111111111111,,11.11111111111111,11.11111111111111,22.22222222222222,11.11111111111111,11.11111111111111,33.33333333333333,,,22.22222222222222,11.11111111111111,22.22222222222222,11.11111111111111,11.11111111111111,33.33333333333333,,,,,,,,,,,,,,,,,,,,,
2015-11,100.0,10.0,10.0,,,,10.0,10.0,20.0,10.0,10.0,20.0,10.0,20.0,,20.0,30.0,,,,,20.0,40.0,,50.0,50.0,,,,,,,,,,,,,,,,,,,,,,
2015-12,100.0,7.6923076923076925,,7.6923076923076925,15.384615384615385,15.384615384615385,,23.076923076923077,7.6923076923076925,23.076923076923077,15.384615384615385,15.384615384615385,7.6923076923076925,7.6923076923076925,,23.076923076923077,15.384615384615385,,7.6923076923076925,15.384615384615385,15.384615384615385,7.6923076923076925,7.6923076923076925,30.76923076923077,23.076923076923077,,,,,,,,,,,,,,,,,,,,,,,
2016-01,100.0,16.666666666666664,,16.666666666666664,,16.666666666666664,16.666666666666664,16.666666666666664,,16.666666666666664,16.666666666666664,16.666666666666664,,16.666666666666664,33.33333333333333,,33.33333333333333,,33.33333333333333,33.33333333333333,33.33333333333333,,16.666666666666664,33.33333333333333,,,,,,,,,,,,,,,,,,,,,,,,
2016-02,100.0,,50.0,,,,,,50.0,50.0,,50.0,,50.0,,,,,50.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03,100.0,,50.0,,50.0,,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,50.0,16.666666666666664,16.666666666666664,33.33333333333333,33.33333333333333,16.666666666666664,,16.666666666666664,16.666666666666664,16.666666666666664,66.66666666666666,33.33333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04,100.0,28.57142857142857,,14.285714285714285,14.285714285714285,57.14285714285714,,14.285714285714285,,28.57142857142857,,14.285714285714285,14.285714285714285,,,28.57142857142857,,28.57142857142857,14.285714285714285,14.285714285714285,28.57142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05,100.0,,14.285714285714285,28.57142857142857,14.285714285714285,14.285714285714285,28.57142857142857,14.285714285714285,28.57142857142857,14.285714285714285,28.57142857142857,14.285714285714285,14.285714285714285,28.57142857142857,,,28.57142857142857,14.285714285714285,28.57142857142857,28.57142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06,100.0,12.5,25.0,37.5,12.5,12.5,12.5,12.5,,25.0,,,25.0,,25.0,37.5,,12.5,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07,100.0,,,,,,,,,50.0,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08,100.0,,,,,25.0,,25.0,50.0,50.0,25.0,,,25.0,,50.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10,100.0,,100.0,,,,,,,,100.0,100.0,100.0,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11,100.0,,16.666666666666664,,16.666666666666664,16.666666666666664,,,,16.666666666666664,,16.666666666666664,33.33333333333333,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12,100.0,,,,,,,,,,50.0,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03,100.0,,,33.33333333333333,33.33333333333333,33.33333333333333,,33.33333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06,100.0,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07,100.0,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
